b12	b3	r12	rh	bs1	bs2	bl1	bl2
0.435	0.043	0.72	0.901	0.619	0.103	0.202	0.016
0.435	0.043	0.72	0.901	0.619	0.103	0.202	0.016
0.435	0.043	0.72	0.901	0.619	0.103	0.202	0.016
0.435	0.043	0.72	0.901	0.619	0.103	0.202	0.016
0.435	0.043	0.72	0.901	0.619	0.103	0.202	0.016
0.498	0.041	0.72	0.77	0.354	0.229	0.144	0.02
0.498	0.041	0.72	0.77	0.354	0.229	0.144	0.02
0.498	0.041	0.72	0.77	0.354	0.229	0.144	0.02
0.498	0.041	0.72	0.77	0.354	0.229	0.144	0.02
0.498	0.041	0.72	0.77	0.354	0.229	0.144	0.02
0.498	0.041	0.72	0.77	0.354	0.229	0.144	0.02
0.498	0.041	0.72	0.77	0.354	0.229	0.144	0.02
0.498	0.041	0.72	0.77	0.354	0.229	0.144	0.02
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.535	0.043	0.773	0.797	0.283	0.25	0.063	0.022
0.454	0.038	0.772	0.566	0.58	0.094	0.217	0.005
0.454	0.038	0.772	0.566	0.58	0.094	0.217	0.005
0.454	0.038	0.772	0.566	0.58	0.094	0.217	0.005
0.454	0.038	0.772	0.566	0.58	0.094	0.217	0.005
0.454	0.038	0.772	0.566	0.58	0.094	0.217	0.005
0.454	0.038	0.772	0.566	0.58	0.094	0.217	0.005
0.454	0.038	0.772	0.566	0.58	0.094	0.217	0.005
0.454	0.038	0.772	0.566	0.58	0.094	0.217	0.005
0.454	0.038	0.772	0.566	0.58	0.094	0.217	0.005
0.454	0.038	0.772	0.566	0.58	0.094	0.217	0.005
0.454	0.038	0.772	0.566	0.58	0.094	0.217	0.005
0.488	0.044	0.768	0.751	0.368	0.148	0.209	0.016
0.488	0.044	0.768	0.751	0.368	0.148	0.209	0.016
0.488	0.044	0.768	0.751	0.368	0.148	0.209	0.016
0.488	0.044	0.768	0.751	0.368	0.148	0.209	0.016
0.488	0.044	0.768	0.751	0.368	0.148	0.209	0.016
0.488	0.044	0.768	0.751	0.368	0.148	0.209	0.016
0.488	0.044	0.768	0.751	0.368	0.148	0.209	0.016
0.488	0.044	0.768	0.751	0.368	0.148	0.209	0.016
0.488	0.044	0.768	0.751	0.368	0.148	0.209	0.016
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.315	0.044	0.846	0.971	0.772	0.093	0.351	0.006
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.493	0.042	0.826	0.72	0.494	0.095	0.1	0.049
0.486	0.035	0.797	0.415	0.507	0.126	0.163	0.007
0.486	0.035	0.797	0.415	0.507	0.126	0.163	0.007
0.486	0.035	0.797	0.415	0.507	0.126	0.163	0.007
0.486	0.035	0.797	0.415	0.507	0.126	0.163	0.007
0.486	0.035	0.797	0.415	0.507	0.126	0.163	0.007
0.486	0.035	0.797	0.415	0.507	0.126	0.163	0.007
0.486	0.035	0.797	0.415	0.507	0.126	0.163	0.007
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.51	0.034	0.82	0.714	0.298	0.28	0.095	0.041
0.403	0.029	0.77	0.862	0.749	0.146	0.252	0.015
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.367	0.031	0.833	0.848	0.705	0.182	0.321	0.012
0.529	0.039	0.778	0.703	0.25	0.266	0.165	0.025
0.529	0.039	0.778	0.703	0.25	0.266	0.165	0.025
0.529	0.039	0.778	0.703	0.25	0.266	0.165	0.025
0.529	0.039	0.778	0.703	0.25	0.266	0.165	0.025
0.529	0.039	0.778	0.703	0.25	0.266	0.165	0.025
0.529	0.039	0.778	0.703	0.25	0.266	0.165	0.025
0.529	0.039	0.778	0.703	0.25	0.266	0.165	0.025
0.529	0.039	0.778	0.703	0.25	0.266	0.165	0.025
0.529	0.039	0.778	0.703	0.25	0.266	0.165	0.025
0.529	0.039	0.778	0.703	0.25	0.266	0.165	0.025
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.493	0.033	0.827	0.777	0.32	0.225	0.163	0.008
0.52	0.042	0.792	0.783	0.372	0.131	0.082	0.015
0.52	0.042	0.792	0.783	0.372	0.131	0.082	0.015
0.52	0.042	0.792	0.783	0.372	0.131	0.082	0.015
0.5	0.033	0.713	0.832	0.425	0.197	0.16	0.037
0.447	0.031	0.792	0.748	0.513	0.125	0.251	0.009
0.447	0.031	0.792	0.748	0.513	0.125	0.251	0.009
0.443	0.039	0.74	0.788	0.623	0.124	0.169	0.009
0.443	0.039	0.74	0.788	0.623	0.124	0.169	0.009
