b12	b3	r12	rh	bs1	bs2	bl1	bl2
0.514	0.015	0.813	0.893	0.655	0.081	0.197	0.01
0.514	0.015	0.813	0.893	0.655	0.081	0.197	0.01
0.514	0.015	0.813	0.893	0.655	0.081	0.197	0.01
0.514	0.015	0.813	0.893	0.655	0.081	0.197	0.01
0.514	0.015	0.813	0.893	0.655	0.081	0.197	0.01
0.514	0.015	0.813	0.893	0.655	0.081	0.197	0.01
0.514	0.015	0.813	0.893	0.655	0.081	0.197	0.01
0.514	0.015	0.813	0.893	0.655	0.081	0.197	0.01
0.533	0.026	0.789	0.782	0.621	0.084	0.209	0.001
0.533	0.026	0.789	0.782	0.621	0.084	0.209	0.001
0.533	0.026	0.789	0.782	0.621	0.084	0.209	0.001
0.533	0.026	0.789	0.782	0.621	0.084	0.209	0.001
0.533	0.026	0.789	0.782	0.621	0.084	0.209	0.001
0.533	0.026	0.789	0.782	0.621	0.084	0.209	0.001
0.533	0.026	0.789	0.782	0.621	0.084	0.209	0.001
0.472	0.026	0.816	0.482	0.888	0.032	0.274	0.001
0.472	0.026	0.816	0.482	0.888	0.032	0.274	0.001
0.472	0.026	0.816	0.482	0.888	0.032	0.274	0.001
0.472	0.026	0.816	0.482	0.888	0.032	0.274	0.001
0.472	0.026	0.816	0.482	0.888	0.032	0.274	0.001
0.472	0.026	0.816	0.482	0.888	0.032	0.274	0.001
0.47	0.022	0.747	0.62	0.916	0.071	0.308	0.001
0.47	0.022	0.747	0.62	0.916	0.071	0.308	0.001
0.529	0.024	0.822	0.986	0.651	0.084	0.174	0.012
0.529	0.024	0.822	0.986	0.651	0.084	0.174	0.012
0.529	0.024	0.822	0.986	0.651	0.084	0.174	0.012
0.508	0.02	0.832	0.894	0.652	0.087	0.208	0.002
0.508	0.02	0.832	0.894	0.652	0.087	0.208	0.002
0.508	0.02	0.832	0.894	0.652	0.087	0.208	0.002
0.508	0.02	0.832	0.894	0.652	0.087	0.208	0.002
0.508	0.02	0.832	0.894	0.652	0.087	0.208	0.002
0.508	0.02	0.832	0.894	0.652	0.087	0.208	0.002
0.521	0.013	0.789	0.506	0.732	0.086	0.174	0.018
0.521	0.013	0.789	0.506	0.732	0.086	0.174	0.018
0.521	0.013	0.789	0.506	0.732	0.086	0.174	0.018
0.521	0.013	0.789	0.506	0.732	0.086	0.174	0.018
0.521	0.013	0.789	0.506	0.732	0.086	0.174	0.018
0.521	0.013	0.789	0.506	0.732	0.086	0.174	0.018
0.479	0.014	0.781	0.471	0.999	0.077	0.267	0.032
0.479	0.014	0.781	0.471	0.999	0.077	0.267	0.032
0.482	0.02	0.813	0.772	0.887	0.073	0.191	0.002
0.482	0.02	0.813	0.772	0.887	0.073	0.191	0.002
0.482	0.02	0.813	0.772	0.887	0.073	0.191	0.002
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.456	0.015	0.807	0.518	0.942	0.076	0.316	0.004
0.536	0.022	0.824	0.315	0.622	0.061	0.208	0.001
0.536	0.022	0.824	0.315	0.622	0.061	0.208	0.001
0.536	0.022	0.824	0.315	0.622	0.061	0.208	0.001
0.536	0.022	0.824	0.315	0.622	0.061	0.208	0.001
0.536	0.022	0.824	0.315	0.622	0.061	0.208	0.001
0.536	0.022	0.824	0.315	0.622	0.061	0.208	0.001
0.536	0.022	0.824	0.315	0.622	0.061	0.208	0.001
0.546	0.019	0.817	0.321	0.62	0.049	0.201	0
0.546	0.019	0.817	0.321	0.62	0.049	0.201	0
0.544	0.021	0.837	0.456	0.643	0.046	0.204	0.005
0.544	0.021	0.837	0.456	0.643	0.046	0.204	0.005
0.544	0.021	0.837	0.456	0.643	0.046	0.204	0.005
0.524	0.024	0.803	0.808	0.646	0.043	0.227	0.007
0.455	0.019	0.808	0.871	0.668	0.076	0.329	0.001
0.455	0.019	0.808	0.871	0.668	0.076	0.329	0.001
0.455	0.019	0.808	0.871	0.668	0.076	0.329	0.001
0.455	0.019	0.808	0.871	0.668	0.076	0.329	0.001
0.455	0.019	0.808	0.871	0.668	0.076	0.329	0.001
0.455	0.019	0.808	0.871	0.668	0.076	0.329	0.001
0.455	0.019	0.808	0.871	0.668	0.076	0.329	0.001
0.455	0.019	0.808	0.871	0.668	0.076	0.329	0.001
0.455	0.019	0.808	0.871	0.668	0.076	0.329	0.001
0.455	0.019	0.808	0.871	0.668	0.076	0.329	0.001
0.455	0.019	0.808	0.871	0.668	0.076	0.329	0.001
0.517	0.01	0.848	0.489	0.656	0.129	0.233	0.02
0.52	0.015	0.739	0.503	0.714	0.078	0.321	0.004
0.52	0.015	0.739	0.503	0.714	0.078	0.321	0.004
0.52	0.015	0.739	0.503	0.714	0.078	0.321	0.004
0.52	0.015	0.739	0.503	0.714	0.078	0.321	0.004
0.52	0.015	0.739	0.503	0.714	0.078	0.321	0.004
0.489	0.008	0.849	0.78	0.64	0.111	0.239	0.041
0.489	0.008	0.849	0.78	0.64	0.111	0.239	0.041
0.501	0.006	0.836	0.875	0.657	0.109	0.285	0.038
0.501	0.006	0.836	0.875	0.657	0.109	0.285	0.038
0.501	0.006	0.836	0.875	0.657	0.109	0.285	0.038
0.501	0.006	0.836	0.875	0.657	0.109	0.285	0.038
0.501	0.006	0.836	0.875	0.657	0.109	0.285	0.038
0.501	0.006	0.836	0.875	0.657	0.109	0.285	0.038
0.532	0.023	0.825	0.435	0.665	0.078	0.182	0.043
0.532	0.023	0.825	0.435	0.665	0.078	0.182	0.043
0.532	0.023	0.825	0.435	0.665	0.078	0.182	0.043
0.529	0.017	0.802	0.7	0.769	0.054	0.157	0.043
0.529	0.017	0.802	0.7	0.769	0.054	0.157	0.043
0.529	0.017	0.802	0.7	0.769	0.054	0.157	0.043
0.529	0.017	0.802	0.7	0.769	0.054	0.157	0.043
0.529	0.017	0.802	0.7	0.769	0.054	0.157	0.043
0.529	0.017	0.802	0.7	0.769	0.054	0.157	0.043
0.529	0.017	0.802	0.7	0.769	0.054	0.157	0.043
0.529	0.017	0.802	0.7	0.769	0.054	0.157	0.043
0.529	0.017	0.802	0.7	0.769	0.054	0.157	0.043
0.535	0.012	0.844	0.621	0.603	0.105	0.226	0.012
0.535	0.012	0.844	0.621	0.603	0.105	0.226	0.012
0.535	0.012	0.844	0.621	0.603	0.105	0.226	0.012
0.535	0.012	0.844	0.621	0.603	0.105	0.226	0.012
0.503	0.016	0.824	0.822	0.729	0.063	0.234	0.04
0.503	0.016	0.824	0.822	0.729	0.063	0.234	0.04
0.503	0.016	0.824	0.822	0.729	0.063	0.234	0.04
0.503	0.016	0.824	0.822	0.729	0.063	0.234	0.04
0.503	0.016	0.824	0.822	0.729	0.063	0.234	0.04
0.474	0.023	0.784	0.799	0.767	0.062	0.326	0.007
0.474	0.023	0.784	0.799	0.767	0.062	0.326	0.007
0.474	0.023	0.784	0.799	0.767	0.062	0.326	0.007
0.474	0.023	0.784	0.799	0.767	0.062	0.326	0.007
0.474	0.023	0.784	0.799	0.767	0.062	0.326	0.007
0.474	0.023	0.784	0.799	0.767	0.062	0.326	0.007
0.474	0.023	0.784	0.799	0.767	0.062	0.326	0.007
0.474	0.023	0.784	0.799	0.767	0.062	0.326	0.007
0.474	0.023	0.784	0.799	0.767	0.062	0.326	0.007
0.474	0.023	0.784	0.799	0.767	0.062	0.326	0.007
0.474	0.023	0.784	0.799	0.767	0.062	0.326	0.007
0.464	0.021	0.829	0.742	0.936	0.043	0.272	0.015
0.464	0.021	0.829	0.742	0.936	0.043	0.272	0.015
0.464	0.021	0.829	0.742	0.936	0.043	0.272	0.015
0.491	0.014	0.849	0.662	0.592	0.092	0.278	0.007
0.491	0.014	0.849	0.662	0.592	0.092	0.278	0.007
0.491	0.014	0.849	0.662	0.592	0.092	0.278	0.007
0.491	0.014	0.849	0.662	0.592	0.092	0.278	0.007
0.491	0.014	0.849	0.662	0.592	0.092	0.278	0.007
0.491	0.014	0.849	0.662	0.592	0.092	0.278	0.007
0.491	0.014	0.849	0.662	0.592	0.092	0.278	0.007
0.491	0.014	0.849	0.662	0.592	0.092	0.278	0.007
0.491	0.014	0.849	0.662	0.592	0.092	0.278	0.007
0.452	0.011	0.837	0.769	0.815	0.058	0.293	0.017
0.484	0.008	0.843	0.675	0.664	0.095	0.275	0.033
0.484	0.008	0.843	0.675	0.664	0.095	0.275	0.033
0.484	0.008	0.843	0.675	0.664	0.095	0.275	0.033
0.442	0.008	0.808	0.813	0.962	0.08	0.262	0.028
0.49	0.007	0.749	0.573	0.929	0.071	0.243	0.021
0.485	0.007	0.814	0.722	0.739	0.071	0.321	0.014
0.485	0.007	0.814	0.722	0.739	0.071	0.321	0.014
0.485	0.007	0.814	0.722	0.739	0.071	0.321	0.014
0.485	0.007	0.814	0.722	0.739	0.071	0.321	0.014
0.485	0.007	0.814	0.722	0.739	0.071	0.321	0.014
0.485	0.007	0.814	0.722	0.739	0.071	0.321	0.014
0.485	0.007	0.814	0.722	0.739	0.071	0.321	0.014
0.485	0.007	0.814	0.722	0.739	0.071	0.321	0.014
0.476	0.026	0.841	0.933	0.713	0.079	0.275	0.004
0.476	0.026	0.841	0.933	0.713	0.079	0.275	0.004
0.496	0.022	0.793	0.765	0.626	0.086	0.243	0.022
0.496	0.022	0.793	0.765	0.626	0.086	0.243	0.022
0.51	0.023	0.767	0.851	0.652	0.07	0.234	0.022
0.51	0.023	0.767	0.851	0.652	0.07	0.234	0.022
0.485	0.022	0.809	0.376	0.85	0.039	0.321	0.006
0.485	0.022	0.809	0.376	0.85	0.039	0.321	0.006
0.485	0.022	0.809	0.376	0.85	0.039	0.321	0.006
0.485	0.022	0.809	0.376	0.85	0.039	0.321	0.006
0.485	0.022	0.809	0.376	0.85	0.039	0.321	0.006
0.485	0.022	0.809	0.376	0.85	0.039	0.321	0.006
0.485	0.022	0.809	0.376	0.85	0.039	0.321	0.006
0.485	0.022	0.809	0.376	0.85	0.039	0.321	0.006
0.485	0.022	0.809	0.376	0.85	0.039	0.321	0.006
0.485	0.022	0.809	0.376	0.85	0.039	0.321	0.006
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.534	0.02	0.84	0.402	0.576	0.075	0.253	0.027
0.542	0.011	0.803	0.812	0.603	0.088	0.247	0.011
0.542	0.011	0.803	0.812	0.603	0.088	0.247	0.011
0.542	0.011	0.803	0.812	0.603	0.088	0.247	0.011
0.542	0.011	0.803	0.812	0.603	0.088	0.247	0.011
0.476	0.018	0.643	0.603	0.987	0.046	0.4	0.004
0.476	0.018	0.643	0.603	0.987	0.046	0.4	0.004
0.476	0.018	0.643	0.603	0.987	0.046	0.4	0.004
0.476	0.018	0.643	0.603	0.987	0.046	0.4	0.004
0.475	0.018	0.727	0.2	0.957	0.072	0.352	0.01
0.475	0.018	0.727	0.2	0.957	0.072	0.352	0.01
0.475	0.018	0.727	0.2	0.957	0.072	0.352	0.01
0.475	0.018	0.727	0.2	0.957	0.072	0.352	0.01
0.475	0.018	0.727	0.2	0.957	0.072	0.352	0.01
0.475	0.018	0.727	0.2	0.957	0.072	0.352	0.01
0.475	0.018	0.727	0.2	0.957	0.072	0.352	0.01
0.475	0.018	0.727	0.2	0.957	0.072	0.352	0.01
0.475	0.016	0.816	0.709	0.779	0.053	0.302	0.004
0.475	0.016	0.816	0.709	0.779	0.053	0.302	0.004
0.475	0.016	0.816	0.709	0.779	0.053	0.302	0.004
0.475	0.016	0.816	0.709	0.779	0.053	0.302	0.004
0.518	0.014	0.829	0.656	0.699	0.088	0.223	0.006
0.518	0.014	0.829	0.656	0.699	0.088	0.223	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.481	0.01	0.75	0.429	0.947	0.072	0.374	0.006
0.541	0.011	0.817	0.204	0.578	0.099	0.262	0.006
0.541	0.011	0.817	0.204	0.578	0.099	0.262	0.006
0.541	0.011	0.817	0.204	0.578	0.099	0.262	0.006
0.541	0.011	0.817	0.204	0.578	0.099	0.262	0.006
0.541	0.011	0.817	0.204	0.578	0.099	0.262	0.006
0.541	0.011	0.817	0.204	0.578	0.099	0.262	0.006
0.541	0.011	0.817	0.204	0.578	0.099	0.262	0.006
0.541	0.011	0.817	0.204	0.578	0.099	0.262	0.006
0.541	0.011	0.817	0.204	0.578	0.099	0.262	0.006
0.541	0.011	0.817	0.204	0.578	0.099	0.262	0.006
0.541	0.011	0.817	0.204	0.578	0.099	0.262	0.006
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.517	0.016	0.786	0.673	0.834	0.05	0.178	0.01
0.513	0.019	0.834	0.968	0.614	0.089	0.221	0.005
0.513	0.019	0.834	0.968	0.614	0.089	0.221	0.005
0.513	0.019	0.834	0.968	0.614	0.089	0.221	0.005
0.513	0.019	0.834	0.968	0.614	0.089	0.221	0.005
0.513	0.019	0.834	0.968	0.614	0.089	0.221	0.005
0.515	0.019	0.838	0.733	0.739	0.074	0.145	0.008
0.515	0.019	0.838	0.733	0.739	0.074	0.145	0.008
0.515	0.019	0.838	0.733	0.739	0.074	0.145	0.008
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.513	0.024	0.848	0.355	0.689	0.059	0.232	0.006
0.465	0.018	0.845	0.086	0.974	0.041	0.342	0.009
0.465	0.018	0.845	0.086	0.974	0.041	0.342	0.009
0.465	0.018	0.845	0.086	0.974	0.041	0.342	0.009
0.465	0.018	0.845	0.086	0.974	0.041	0.342	0.009
0.465	0.018	0.845	0.086	0.974	0.041	0.342	0.009
0.465	0.018	0.845	0.086	0.974	0.041	0.342	0.009
0.465	0.018	0.845	0.086	0.974	0.041	0.342	0.009
0.465	0.018	0.845	0.086	0.974	0.041	0.342	0.009
0.536	0.02	0.813	0.451	0.721	0.071	0.156	0.011
0.536	0.02	0.813	0.451	0.721	0.071	0.156	0.011
0.536	0.02	0.813	0.451	0.721	0.071	0.156	0.011
0.536	0.02	0.813	0.451	0.721	0.071	0.156	0.011
0.536	0.02	0.813	0.451	0.721	0.071	0.156	0.011
0.536	0.02	0.813	0.451	0.721	0.071	0.156	0.011
0.501	0.015	0.843	0.972	0.692	0.092	0.22	0.004
0.501	0.015	0.843	0.972	0.692	0.092	0.22	0.004
0.501	0.015	0.843	0.972	0.692	0.092	0.22	0.004
0.501	0.015	0.843	0.972	0.692	0.092	0.22	0.004
0.501	0.015	0.843	0.972	0.692	0.092	0.22	0.004
0.501	0.015	0.843	0.972	0.692	0.092	0.22	0.004
0.547	0.018	0.803	0.241	0.689	0.087	0.187	0.017
0.547	0.018	0.803	0.241	0.689	0.087	0.187	0.017
0.547	0.018	0.803	0.241	0.689	0.087	0.187	0.017
0.547	0.018	0.803	0.241	0.689	0.087	0.187	0.017
0.547	0.018	0.803	0.241	0.689	0.087	0.187	0.017
0.443	0.025	0.823	0.66	0.951	0.036	0.36	0.018
0.442	0.032	0.837	0.982	0.743	0.054	0.276	0.013
0.496	0.021	0.783	0.78	0.728	0.036	0.251	0.022
0.496	0.021	0.783	0.78	0.728	0.036	0.251	0.022
0.496	0.021	0.783	0.78	0.728	0.036	0.251	0.022
0.5	0.014	0.789	0.591	0.79	0.059	0.24	0.019
0.5	0.014	0.789	0.591	0.79	0.059	0.24	0.019
0.5	0.014	0.789	0.591	0.79	0.059	0.24	0.019
0.5	0.014	0.789	0.591	0.79	0.059	0.24	0.019
0.51	0.022	0.763	0.713	0.839	0.042	0.239	0.012
0.51	0.022	0.763	0.713	0.839	0.042	0.239	0.012
0.453	0.02	0.849	0.757	0.918	0.06	0.293	0.018
0.453	0.02	0.849	0.757	0.918	0.06	0.293	0.018
0.525	0.012	0.832	0.755	0.551	0.116	0.243	0.009
0.525	0.012	0.832	0.755	0.551	0.116	0.243	0.009
0.525	0.012	0.832	0.755	0.551	0.116	0.243	0.009
0.525	0.012	0.832	0.755	0.551	0.116	0.243	0.009
0.525	0.012	0.832	0.755	0.551	0.116	0.243	0.009
0.525	0.012	0.832	0.755	0.551	0.116	0.243	0.009
0.525	0.012	0.832	0.755	0.551	0.116	0.243	0.009
0.525	0.012	0.832	0.755	0.551	0.116	0.243	0.009
0.525	0.012	0.832	0.755	0.551	0.116	0.243	0.009
0.525	0.012	0.832	0.755	0.551	0.116	0.243	0.009
0.525	0.012	0.832	0.755	0.551	0.116	0.243	0.009
0.502	0.009	0.818	0.257	0.743	0.095	0.31	0.001
0.502	0.009	0.818	0.257	0.743	0.095	0.31	0.001
0.502	0.009	0.818	0.257	0.743	0.095	0.31	0.001
0.534	0.018	0.775	0.571	0.523	0.096	0.279	0.014
0.465	0.018	0.83	0.576	0.772	0.086	0.24	0.006
