b12	b3	r12	rh	bs1	bs2	bl1	bl2
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.53	0.05	0.792	0.729	0.183	0.372	0.029	0.167
0.538	0.047	0.775	0.531	0.219	0.227	0.093	0.024
0.538	0.047	0.775	0.531	0.219	0.227	0.093	0.024
0.548	0.041	0.84	0.252	0.179	0.334	0.056	0.146
0.548	0.041	0.84	0.252	0.179	0.334	0.056	0.146
0.548	0.041	0.84	0.252	0.179	0.334	0.056	0.146
0.548	0.041	0.84	0.252	0.179	0.334	0.056	0.146
0.548	0.041	0.84	0.252	0.179	0.334	0.056	0.146
0.548	0.041	0.84	0.252	0.179	0.334	0.056	0.146
0.548	0.041	0.84	0.252	0.179	0.334	0.056	0.146
0.548	0.041	0.84	0.252	0.179	0.334	0.056	0.146
0.548	0.041	0.84	0.252	0.179	0.334	0.056	0.146
0.529	0.04	0.69	0.351	0.284	0.187	0.169	0.047
0.529	0.04	0.69	0.351	0.284	0.187	0.169	0.047
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.504	0.04	0.728	0.461	0.279	0.207	0.204	0.011
0.531	0.034	0.778	0.721	0.182	0.436	0.089	0.106
0.531	0.034	0.778	0.721	0.182	0.436	0.089	0.106
0.531	0.034	0.778	0.721	0.182	0.436	0.089	0.106
0.531	0.034	0.778	0.721	0.182	0.436	0.089	0.106
0.531	0.034	0.778	0.721	0.182	0.436	0.089	0.106
0.531	0.034	0.778	0.721	0.182	0.436	0.089	0.106
0.531	0.034	0.778	0.721	0.182	0.436	0.089	0.106
0.531	0.034	0.778	0.721	0.182	0.436	0.089	0.106
0.531	0.034	0.778	0.721	0.182	0.436	0.089	0.106
0.531	0.034	0.778	0.721	0.182	0.436	0.089	0.106
0.531	0.034	0.778	0.721	0.182	0.436	0.089	0.106
0.531	0.034	0.778	0.721	0.182	0.436	0.089	0.106
0.531	0.034	0.778	0.721	0.182	0.436	0.089	0.106
0.452	0.042	0.817	0.685	0.288	0.224	0.192	0.019
0.452	0.042	0.817	0.685	0.288	0.224	0.192	0.019
0.452	0.042	0.817	0.685	0.288	0.224	0.192	0.019
0.452	0.042	0.817	0.685	0.288	0.224	0.192	0.019
0.452	0.042	0.817	0.685	0.288	0.224	0.192	0.019
0.452	0.042	0.817	0.685	0.288	0.224	0.192	0.019
0.452	0.042	0.817	0.685	0.288	0.224	0.192	0.019
0.452	0.042	0.817	0.685	0.288	0.224	0.192	0.019
0.452	0.042	0.817	0.685	0.288	0.224	0.192	0.019
0.452	0.042	0.817	0.685	0.288	0.224	0.192	0.019
0.452	0.042	0.817	0.685	0.288	0.224	0.192	0.019
0.456	0.048	0.758	0.772	0.347	0.201	0.131	0.07
0.456	0.048	0.758	0.772	0.347	0.201	0.131	0.07
0.508	0.041	0.733	0.997	0.212	0.409	0.048	0.204
0.508	0.041	0.733	0.997	0.212	0.409	0.048	0.204
0.508	0.041	0.733	0.997	0.212	0.409	0.048	0.204
0.508	0.041	0.733	0.997	0.212	0.409	0.048	0.204
0.508	0.041	0.733	0.997	0.212	0.409	0.048	0.204
0.508	0.041	0.733	0.997	0.212	0.409	0.048	0.204
0.499	0.04	0.838	0.558	0.278	0.206	0.039	0.165
0.499	0.04	0.838	0.558	0.278	0.206	0.039	0.165
0.499	0.04	0.838	0.558	0.278	0.206	0.039	0.165
0.499	0.04	0.838	0.558	0.278	0.206	0.039	0.165
0.499	0.04	0.838	0.558	0.278	0.206	0.039	0.165
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.482	0.05	0.784	0.725	0.264	0.241	0.132	0.004
0.495	0.038	0.804	0.404	0.238	0.324	0.14	0.071
0.495	0.038	0.804	0.404	0.238	0.324	0.14	0.071
0.495	0.038	0.804	0.404	0.238	0.324	0.14	0.071
0.495	0.038	0.804	0.404	0.238	0.324	0.14	0.071
0.495	0.038	0.804	0.404	0.238	0.324	0.14	0.071
0.495	0.038	0.804	0.404	0.238	0.324	0.14	0.071
0.495	0.038	0.804	0.404	0.238	0.324	0.14	0.071
0.495	0.038	0.804	0.404	0.238	0.324	0.14	0.071
0.495	0.038	0.804	0.404	0.238	0.324	0.14	0.071
0.495	0.038	0.804	0.404	0.238	0.324	0.14	0.071
0.495	0.038	0.804	0.404	0.238	0.324	0.14	0.071
0.495	0.038	0.804	0.404	0.238	0.324	0.14	0.071
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.546	0.048	0.8	0.712	0.138	0.345	0.054	0.028
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.482	0.036	0.746	0.264	0.361	0.195	0.196	0.023
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.488	0.042	0.838	0.825	0.264	0.222	0.111	0.01
0.516	0.052	0.758	0.711	0.234	0.246	0.082	0.05
0.516	0.052	0.758	0.711	0.234	0.246	0.082	0.05
0.516	0.052	0.758	0.711	0.234	0.246	0.082	0.05
0.516	0.052	0.758	0.711	0.234	0.246	0.082	0.05
0.516	0.052	0.758	0.711	0.234	0.246	0.082	0.05
0.516	0.052	0.758	0.711	0.234	0.246	0.082	0.05
0.516	0.052	0.758	0.711	0.234	0.246	0.082	0.05
0.478	0.046	0.722	0.511	0.338	0.216	0.174	0.034
0.478	0.046	0.722	0.511	0.338	0.216	0.174	0.034
0.478	0.046	0.722	0.511	0.338	0.216	0.174	0.034
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.48	0.047	0.83	0.544	0.256	0.2	0.137	0.054
0.54	0.034	0.815	0.382	0.245	0.275	0.058	0.099
0.54	0.034	0.815	0.382	0.245	0.275	0.058	0.099
0.522	0.039	0.799	0.67	0.179	0.421	0.06	0.094
0.522	0.039	0.799	0.67	0.179	0.421	0.06	0.094
0.522	0.039	0.799	0.67	0.179	0.421	0.06	0.094
0.51	0.034	0.789	0.683	0.219	0.352	0.108	0.035
0.51	0.034	0.789	0.683	0.219	0.352	0.108	0.035
0.51	0.034	0.789	0.683	0.219	0.352	0.108	0.035
0.51	0.034	0.789	0.683	0.219	0.352	0.108	0.035
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
0.532	0.043	0.825	0.7	0.174	0.36	0.034	0.142
