b12	b3	r12	rh	bs1	bs2	bl1	bl2
0.515	0.021	0.743	0.763	0.726	0.185	0.521	0.005
0.515	0.021	0.743	0.763	0.726	0.185	0.521	0.005
0.515	0.021	0.743	0.763	0.726	0.185	0.521	0.005
0.515	0.021	0.743	0.763	0.726	0.185	0.521	0.005
0.515	0.021	0.743	0.763	0.726	0.185	0.521	0.005
0.515	0.021	0.743	0.763	0.726	0.185	0.521	0.005
0.515	0.021	0.743	0.763	0.726	0.185	0.521	0.005
0.507	0.034	0.807	0.671	0.765	0.11	0.407	0.034
0.507	0.034	0.807	0.671	0.765	0.11	0.407	0.034
0.507	0.034	0.807	0.671	0.765	0.11	0.407	0.034
0.507	0.034	0.807	0.671	0.765	0.11	0.407	0.034
0.507	0.034	0.807	0.671	0.765	0.11	0.407	0.034
0.507	0.034	0.807	0.671	0.765	0.11	0.407	0.034
0.507	0.034	0.807	0.671	0.765	0.11	0.407	0.034
0.507	0.034	0.807	0.671	0.765	0.11	0.407	0.034
0.507	0.034	0.807	0.671	0.765	0.11	0.407	0.034
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.481	0.036	0.837	0.114	0.906	0.11	0.536	0.003
0.519	0.032	0.818	0.967	0.882	0.094	0.329	0.011
0.519	0.032	0.818	0.967	0.882	0.094	0.329	0.011
0.519	0.032	0.818	0.967	0.882	0.094	0.329	0.011
0.519	0.032	0.818	0.967	0.882	0.094	0.329	0.011
0.519	0.032	0.818	0.967	0.882	0.094	0.329	0.011
0.519	0.032	0.818	0.967	0.882	0.094	0.329	0.011
0.519	0.032	0.818	0.967	0.882	0.094	0.329	0.011
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.511	0.043	0.835	0.462	0.954	0.052	0.34	0.008
0.543	0.042	0.8	0.464	0.762	0.09	0.38	0.006
0.543	0.042	0.8	0.464	0.762	0.09	0.38	0.006
0.543	0.042	0.8	0.464	0.762	0.09	0.38	0.006
0.543	0.042	0.8	0.464	0.762	0.09	0.38	0.006
0.543	0.042	0.8	0.464	0.762	0.09	0.38	0.006
0.543	0.042	0.8	0.464	0.762	0.09	0.38	0.006
0.543	0.042	0.8	0.464	0.762	0.09	0.38	0.006
0.543	0.042	0.8	0.464	0.762	0.09	0.38	0.006
0.528	0.033	0.766	0.539	0.84	0.103	0.429	0.009
0.528	0.033	0.766	0.539	0.84	0.103	0.429	0.009
0.528	0.033	0.766	0.539	0.84	0.103	0.429	0.009
0.528	0.033	0.766	0.539	0.84	0.103	0.429	0.009
0.528	0.033	0.808	0.593	0.888	0.112	0.33	0.009
0.528	0.033	0.808	0.593	0.888	0.112	0.33	0.009
0.528	0.033	0.808	0.593	0.888	0.112	0.33	0.009
0.528	0.033	0.808	0.593	0.888	0.112	0.33	0.009
0.528	0.033	0.808	0.593	0.888	0.112	0.33	0.009
0.528	0.033	0.808	0.593	0.888	0.112	0.33	0.009
0.539	0.037	0.79	0.679	0.732	0.119	0.389	0.002
0.539	0.037	0.79	0.679	0.732	0.119	0.389	0.002
0.539	0.031	0.807	0.385	0.746	0.108	0.364	0.014
0.539	0.031	0.807	0.385	0.746	0.108	0.364	0.014
0.539	0.031	0.807	0.385	0.746	0.108	0.364	0.014
0.539	0.031	0.807	0.385	0.746	0.108	0.364	0.014
0.539	0.031	0.807	0.385	0.746	0.108	0.364	0.014
0.539	0.031	0.807	0.385	0.746	0.108	0.364	0.014
0.539	0.031	0.807	0.385	0.746	0.108	0.364	0.014
0.511	0.044	0.809	0.866	0.837	0.074	0.342	0.014
0.511	0.044	0.809	0.866	0.837	0.074	0.342	0.014
0.511	0.044	0.809	0.866	0.837	0.074	0.342	0.014
0.511	0.044	0.809	0.866	0.837	0.074	0.342	0.014
0.511	0.044	0.809	0.866	0.837	0.074	0.342	0.014
0.511	0.044	0.809	0.866	0.837	0.074	0.342	0.014
0.487	0.031	0.834	0.856	0.829	0.123	0.459	0.001
0.487	0.031	0.834	0.856	0.829	0.123	0.459	0.001
0.46	0.031	0.841	0.414	0.973	0.117	0.491	0.008
0.46	0.031	0.841	0.414	0.973	0.117	0.491	0.008
0.46	0.031	0.841	0.414	0.973	0.117	0.491	0.008
0.46	0.031	0.841	0.414	0.973	0.117	0.491	0.008
0.46	0.031	0.841	0.414	0.973	0.117	0.491	0.008
0.46	0.031	0.841	0.414	0.973	0.117	0.491	0.008
0.46	0.031	0.841	0.414	0.973	0.117	0.491	0.008
0.46	0.031	0.841	0.414	0.973	0.117	0.491	0.008
0.46	0.031	0.841	0.414	0.973	0.117	0.491	0.008
0.46	0.031	0.841	0.414	0.973	0.117	0.491	0.008
0.46	0.031	0.841	0.414	0.973	0.117	0.491	0.008
0.527	0.015	0.822	0.323	0.915	0.138	0.353	0.045
0.527	0.015	0.822	0.323	0.915	0.138	0.353	0.045
0.527	0.015	0.822	0.323	0.915	0.138	0.353	0.045
0.527	0.037	0.83	0.926	0.652	0.103	0.273	0.031
0.527	0.037	0.83	0.926	0.652	0.103	0.273	0.031
0.533	0.044	0.806	0.669	0.892	0.072	0.269	0.026
0.533	0.044	0.806	0.669	0.892	0.072	0.269	0.026
0.533	0.044	0.806	0.669	0.892	0.072	0.269	0.026
0.533	0.044	0.806	0.669	0.892	0.072	0.269	0.026
0.533	0.044	0.806	0.669	0.892	0.072	0.269	0.026
0.533	0.044	0.806	0.669	0.892	0.072	0.269	0.026
0.533	0.044	0.806	0.669	0.892	0.072	0.269	0.026
0.533	0.044	0.806	0.669	0.892	0.072	0.269	0.026
0.533	0.044	0.806	0.669	0.892	0.072	0.269	0.026
0.533	0.044	0.806	0.669	0.892	0.072	0.269	0.026
0.459	0.04	0.755	0.934	0.994	0.091	0.476	0.002
0.459	0.04	0.755	0.934	0.994	0.091	0.476	0.002
0.459	0.04	0.755	0.934	0.994	0.091	0.476	0.002
0.459	0.04	0.755	0.934	0.994	0.091	0.476	0.002
0.483	0.039	0.83	0.418	0.967	0.093	0.389	0.003
0.483	0.039	0.83	0.418	0.967	0.093	0.389	0.003
0.483	0.039	0.83	0.418	0.967	0.093	0.389	0.003
0.483	0.039	0.83	0.418	0.967	0.093	0.389	0.003
0.536	0.03	0.766	0.565	0.851	0.109	0.39	0.007
0.536	0.03	0.766	0.565	0.851	0.109	0.39	0.007
0.536	0.03	0.766	0.565	0.851	0.109	0.39	0.007
0.536	0.03	0.766	0.565	0.851	0.109	0.39	0.007
0.536	0.03	0.766	0.565	0.851	0.109	0.39	0.007
0.536	0.03	0.766	0.565	0.851	0.109	0.39	0.007
0.536	0.03	0.766	0.565	0.851	0.109	0.39	0.007
0.536	0.03	0.766	0.565	0.851	0.109	0.39	0.007
0.521	0.022	0.848	0.385	0.812	0.109	0.354	0.026
0.521	0.022	0.848	0.385	0.812	0.109	0.354	0.026
0.521	0.022	0.848	0.385	0.812	0.109	0.354	0.026
0.521	0.022	0.848	0.385	0.812	0.109	0.354	0.026
0.521	0.022	0.848	0.385	0.812	0.109	0.354	0.026
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.47	0.025	0.807	0.652	0.994	0.094	0.508	0.004
0.543	0.033	0.799	0.928	0.634	0.129	0.356	0.013
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.031	0.812	0.668	0.771	0.103	0.318	0.019
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.543	0.027	0.779	0.01	0.986	0.059	0.537	0.005
0.474	0.035	0.784	0.982	0.903	0.079	0.424	0.001
0.474	0.035	0.784	0.982	0.903	0.079	0.424	0.001
0.474	0.035	0.784	0.982	0.903	0.079	0.424	0.001
0.531	0.047	0.809	0.878	0.695	0.066	0.256	0.002
0.531	0.047	0.809	0.878	0.695	0.066	0.256	0.002
0.531	0.047	0.809	0.878	0.695	0.066	0.256	0.002
0.531	0.047	0.809	0.878	0.695	0.066	0.256	0.002
0.531	0.047	0.809	0.878	0.695	0.066	0.256	0.002
0.531	0.047	0.809	0.878	0.695	0.066	0.256	0.002
0.531	0.047	0.809	0.878	0.695	0.066	0.256	0.002
0.531	0.047	0.809	0.878	0.695	0.066	0.256	0.002
0.531	0.047	0.809	0.878	0.695	0.066	0.256	0.002
0.531	0.047	0.809	0.878	0.695	0.066	0.256	0.002
0.531	0.047	0.809	0.878	0.695	0.066	0.256	0.002
0.531	0.047	0.809	0.878	0.695	0.066	0.256	0.002
0.531	0.047	0.809	0.878	0.695	0.066	0.256	0.002
0.496	0.037	0.819	0.924	0.811	0.1	0.349	0.006
0.525	0.033	0.845	0.686	0.856	0.091	0.292	0.002
0.525	0.033	0.845	0.686	0.856	0.091	0.292	0.002
0.525	0.033	0.845	0.686	0.856	0.091	0.292	0.002
0.525	0.033	0.845	0.686	0.856	0.091	0.292	0.002
0.525	0.033	0.845	0.686	0.856	0.091	0.292	0.002
0.525	0.033	0.845	0.686	0.856	0.091	0.292	0.002
0.494	0.032	0.805	0.876	0.764	0.115	0.347	0.04
0.494	0.032	0.805	0.876	0.764	0.115	0.347	0.04
0.517	0.029	0.783	0.474	0.79	0.098	0.435	0.013
0.517	0.029	0.783	0.474	0.79	0.098	0.435	0.013
0.517	0.029	0.783	0.474	0.79	0.098	0.435	0.013
0.517	0.029	0.783	0.474	0.79	0.098	0.435	0.013
0.517	0.029	0.783	0.474	0.79	0.098	0.435	0.013
0.517	0.029	0.783	0.474	0.79	0.098	0.435	0.013
0.517	0.029	0.783	0.474	0.79	0.098	0.435	0.013
0.458	0.027	0.83	0.171	0.928	0.165	0.513	0.001
0.458	0.027	0.83	0.171	0.928	0.165	0.513	0.001
0.458	0.027	0.83	0.171	0.928	0.165	0.513	0.001
0.458	0.027	0.83	0.171	0.928	0.165	0.513	0.001
0.458	0.027	0.83	0.171	0.928	0.165	0.513	0.001
0.529	0.031	0.829	0.231	0.791	0.126	0.385	0.014
0.529	0.027	0.823	0.481	0.792	0.124	0.377	0.018
0.549	0.031	0.825	0.395	0.94	0.099	0.28	0.004
0.549	0.031	0.825	0.395	0.94	0.099	0.28	0.004
0.549	0.031	0.825	0.395	0.94	0.099	0.28	0.004
0.549	0.031	0.825	0.395	0.94	0.099	0.28	0.004
0.549	0.031	0.825	0.395	0.94	0.099	0.28	0.004
0.549	0.031	0.825	0.395	0.94	0.099	0.28	0.004
0.549	0.031	0.825	0.395	0.94	0.099	0.28	0.004
0.549	0.031	0.825	0.395	0.94	0.099	0.28	0.004
0.54	0.022	0.812	0.354	0.844	0.131	0.47	0.026
0.546	0.03	0.84	0.567	0.619	0.157	0.425	0.024
0.546	0.03	0.84	0.567	0.619	0.157	0.425	0.024
0.546	0.03	0.84	0.567	0.619	0.157	0.425	0.024
0.546	0.03	0.84	0.567	0.619	0.157	0.425	0.024
0.546	0.03	0.84	0.567	0.619	0.157	0.425	0.024
0.549	0.029	0.836	0.642	0.696	0.118	0.318	0.045
0.549	0.029	0.836	0.642	0.696	0.118	0.318	0.045
0.549	0.029	0.836	0.642	0.696	0.118	0.318	0.045
0.549	0.029	0.836	0.642	0.696	0.118	0.318	0.045
0.524	0.034	0.848	0.793	0.735	0.105	0.283	0.057
0.524	0.034	0.848	0.793	0.735	0.105	0.283	0.057
0.524	0.034	0.848	0.793	0.735	0.105	0.283	0.057
0.524	0.034	0.848	0.793	0.735	0.105	0.283	0.057
0.524	0.034	0.848	0.793	0.735	0.105	0.283	0.057
0.524	0.034	0.848	0.793	0.735	0.105	0.283	0.057
0.524	0.034	0.848	0.793	0.735	0.105	0.283	0.057
0.524	0.034	0.848	0.793	0.735	0.105	0.283	0.057
0.531	0.043	0.796	0.614	0.869	0.039	0.356	0.018
0.531	0.043	0.796	0.614	0.869	0.039	0.356	0.018
0.531	0.043	0.796	0.614	0.869	0.039	0.356	0.018
0.525	0.028	0.818	0.847	0.87	0.104	0.332	0.014
0.525	0.028	0.818	0.847	0.87	0.104	0.332	0.014
0.525	0.028	0.818	0.847	0.87	0.104	0.332	0.014
0.542	0.033	0.805	0.76	0.903	0.084	0.282	0.001
0.542	0.033	0.805	0.76	0.903	0.084	0.282	0.001
0.542	0.033	0.805	0.76	0.903	0.084	0.282	0.001
0.539	0.032	0.773	0.814	0.79	0.104	0.352	0.015
0.493	0.026	0.847	0.674	0.911	0.124	0.391	0.013
0.493	0.026	0.847	0.674	0.911	0.124	0.391	0.013
0.493	0.026	0.847	0.674	0.911	0.124	0.391	0.013
0.493	0.026	0.847	0.674	0.911	0.124	0.391	0.013
0.493	0.026	0.847	0.674	0.911	0.124	0.391	0.013
0.493	0.026	0.847	0.674	0.911	0.124	0.391	0.013
0.5	0.035	0.832	0.796	0.806	0.113	0.368	0.009
0.5	0.035	0.832	0.796	0.806	0.113	0.368	0.009
0.5	0.035	0.832	0.796	0.806	0.113	0.368	0.009
0.5	0.035	0.832	0.796	0.806	0.113	0.368	0.009
0.5	0.035	0.832	0.796	0.806	0.113	0.368	0.009
0.5	0.035	0.832	0.796	0.806	0.113	0.368	0.009
0.5	0.035	0.832	0.796	0.806	0.113	0.368	0.009
0.5	0.035	0.832	0.796	0.806	0.113	0.368	0.009
0.5	0.035	0.832	0.796	0.806	0.113	0.368	0.009
0.5	0.035	0.832	0.796	0.806	0.113	0.368	0.009
0.53	0.035	0.744	0.739	0.974	0.075	0.348	0.015
0.496	0.039	0.821	0.596	0.952	0.086	0.42	0.002
0.496	0.039	0.821	0.596	0.952	0.086	0.42	0.002
0.496	0.039	0.821	0.596	0.952	0.086	0.42	0.002
0.496	0.039	0.821	0.596	0.952	0.086	0.42	0.002
0.496	0.039	0.821	0.596	0.952	0.086	0.42	0.002
0.494	0.038	0.824	0.404	0.908	0.087	0.364	0.006
0.494	0.038	0.824	0.404	0.908	0.087	0.364	0.006
0.494	0.038	0.824	0.404	0.908	0.087	0.364	0.006
0.511	0.037	0.775	0.802	0.901	0.09	0.351	0.019
0.511	0.037	0.775	0.802	0.901	0.09	0.351	0.019
0.511	0.037	0.775	0.802	0.901	0.09	0.351	0.019
0.511	0.037	0.775	0.802	0.901	0.09	0.351	0.019
0.511	0.037	0.775	0.802	0.901	0.09	0.351	0.019
0.518	0.025	0.801	0.532	0.877	0.095	0.387	0.001
0.518	0.025	0.801	0.532	0.877	0.095	0.387	0.001
0.501	0.033	0.773	0.777	0.776	0.12	0.442	0.003
0.501	0.033	0.773	0.777	0.776	0.12	0.442	0.003
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.515	0.033	0.769	0.646	0.807	0.123	0.411	0.01
0.492	0.045	0.761	0.533	0.948	0.085	0.382	0.009
0.492	0.045	0.761	0.533	0.948	0.085	0.382	0.009
0.492	0.045	0.761	0.533	0.948	0.085	0.382	0.009
0.492	0.045	0.761	0.533	0.948	0.085	0.382	0.009
0.492	0.045	0.761	0.533	0.948	0.085	0.382	0.009
0.516	0.038	0.838	0.416	0.877	0.086	0.345	0.005
0.507	0.028	0.848	0.035	0.935	0.096	0.41	0.005
0.507	0.028	0.848	0.035	0.935	0.096	0.41	0.005
0.507	0.028	0.848	0.035	0.935	0.096	0.41	0.005
0.507	0.028	0.848	0.035	0.935	0.096	0.41	0.005
0.507	0.028	0.848	0.035	0.935	0.096	0.41	0.005
0.507	0.028	0.848	0.035	0.935	0.096	0.41	0.005
0.499	0.039	0.847	0.217	0.883	0.062	0.37	0.011
0.499	0.039	0.847	0.217	0.883	0.062	0.37	0.011
0.515	0.033	0.845	0.611	0.881	0.077	0.306	0.001
0.515	0.033	0.845	0.611	0.881	0.077	0.306	0.001
0.515	0.033	0.845	0.611	0.881	0.077	0.306	0.001
0.511	0.034	0.823	0.797	0.861	0.075	0.351	0.009
0.511	0.034	0.823	0.797	0.861	0.075	0.351	0.009
0.511	0.034	0.823	0.797	0.861	0.075	0.351	0.009
0.511	0.034	0.823	0.797	0.861	0.075	0.351	0.009
0.511	0.034	0.823	0.797	0.861	0.075	0.351	0.009
0.511	0.034	0.823	0.797	0.861	0.075	0.351	0.009
0.511	0.034	0.823	0.797	0.861	0.075	0.351	0.009
0.511	0.034	0.823	0.797	0.861	0.075	0.351	0.009
0.511	0.034	0.823	0.797	0.861	0.075	0.351	0.009
0.511	0.034	0.823	0.797	0.861	0.075	0.351	0.009
0.511	0.034	0.823	0.797	0.861	0.075	0.351	0.009
0.538	0.034	0.803	0.379	0.764	0.095	0.341	0.007
0.538	0.034	0.803	0.379	0.764	0.095	0.341	0.007
0.531	0.021	0.819	0.065	0.913	0.113	0.415	0.006
