b12	b3	r12	rh	bs1	bs2	bl1	bl2
0.422	0.075	0.796	0.863	0.508	0.219	0.303	0.008
0.422	0.075	0.796	0.863	0.508	0.219	0.303	0.008
0.422	0.075	0.796	0.863	0.508	0.219	0.303	0.008
0.422	0.075	0.796	0.863	0.508	0.219	0.303	0.008
0.494	0.067	0.849	0.275	0.405	0.176	0.201	0.012
0.494	0.067	0.849	0.275	0.405	0.176	0.201	0.012
0.494	0.067	0.849	0.275	0.405	0.176	0.201	0.012
0.494	0.067	0.849	0.275	0.405	0.176	0.201	0.012
0.494	0.067	0.849	0.275	0.405	0.176	0.201	0.012
0.494	0.067	0.849	0.275	0.405	0.176	0.201	0.012
0.494	0.067	0.849	0.275	0.405	0.176	0.201	0.012
0.494	0.067	0.849	0.275	0.405	0.176	0.201	0.012
0.494	0.067	0.849	0.275	0.405	0.176	0.201	0.012
0.494	0.067	0.849	0.275	0.405	0.176	0.201	0.012
0.494	0.067	0.849	0.275	0.405	0.176	0.201	0.012
0.494	0.067	0.849	0.275	0.405	0.176	0.201	0.012
0.494	0.067	0.849	0.275	0.405	0.176	0.201	0.012
0.513	0.066	0.782	0.44	0.393	0.191	0.251	0.039
0.513	0.066	0.782	0.44	0.393	0.191	0.251	0.039
0.513	0.066	0.782	0.44	0.393	0.191	0.251	0.039
0.513	0.066	0.782	0.44	0.393	0.191	0.251	0.039
0.513	0.066	0.782	0.44	0.393	0.191	0.251	0.039
0.513	0.066	0.782	0.44	0.393	0.191	0.251	0.039
0.513	0.066	0.782	0.44	0.393	0.191	0.251	0.039
0.513	0.066	0.782	0.44	0.393	0.191	0.251	0.039
0.513	0.066	0.782	0.44	0.393	0.191	0.251	0.039
0.513	0.066	0.782	0.44	0.393	0.191	0.251	0.039
0.451	0.062	0.828	0.565	0.476	0.204	0.319	0.007
0.451	0.062	0.828	0.565	0.476	0.204	0.319	0.007
0.451	0.062	0.828	0.565	0.476	0.204	0.319	0.007
0.451	0.062	0.828	0.565	0.476	0.204	0.319	0.007
0.451	0.062	0.828	0.565	0.476	0.204	0.319	0.007
0.451	0.062	0.828	0.565	0.476	0.204	0.319	0.007
0.451	0.062	0.828	0.565	0.476	0.204	0.319	0.007
0.451	0.062	0.828	0.565	0.476	0.204	0.319	0.007
0.451	0.062	0.828	0.565	0.476	0.204	0.319	0.007
0.451	0.062	0.828	0.565	0.476	0.204	0.319	0.007
0.451	0.062	0.828	0.565	0.476	0.204	0.319	0.007
0.451	0.062	0.828	0.565	0.476	0.204	0.319	0.007
0.451	0.062	0.828	0.565	0.476	0.204	0.319	0.007
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.461	0.077	0.803	0.264	0.765	0.042	0.266	0.021
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.424	0.082	0.744	0.117	0.74	0.096	0.431	0.016
0.421	0.06	0.731	0.083	0.874	0.105	0.504	0.018
0.421	0.06	0.731	0.083	0.874	0.105	0.504	0.018
0.421	0.06	0.731	0.083	0.874	0.105	0.504	0.018
0.421	0.06	0.731	0.083	0.874	0.105	0.504	0.018
0.421	0.06	0.731	0.083	0.874	0.105	0.504	0.018
0.421	0.06	0.731	0.083	0.874	0.105	0.504	0.018
0.421	0.06	0.731	0.083	0.874	0.105	0.504	0.018
0.421	0.06	0.731	0.083	0.874	0.105	0.504	0.018
0.421	0.06	0.731	0.083	0.874	0.105	0.504	0.018
0.515	0.07	0.738	0.147	0.62	0.136	0.273	0.034
0.499	0.077	0.753	0.271	0.553	0.105	0.304	0.011
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.524	0.083	0.719	0.752	0.469	0.161	0.175	0.04
0.45	0.069	0.791	0.637	0.393	0.212	0.328	0.006
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.483	0.055	0.773	0.358	0.442	0.266	0.345	0.003
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.417	0.08	0.831	0.417	0.595	0.096	0.341	0.002
0.485	0.068	0.777	0.684	0.491	0.134	0.271	0.031
0.485	0.068	0.777	0.684	0.491	0.134	0.271	0.031
0.485	0.068	0.777	0.684	0.491	0.134	0.271	0.031
0.485	0.068	0.777	0.684	0.491	0.134	0.271	0.031
0.485	0.068	0.777	0.684	0.491	0.134	0.271	0.031
0.485	0.068	0.777	0.684	0.491	0.134	0.271	0.031
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.499	0.065	0.718	0.18	0.468	0.197	0.38	0.004
0.452	0.069	0.656	0.721	0.512	0.233	0.428	0.021
0.452	0.069	0.656	0.721	0.512	0.233	0.428	0.021
0.476	0.062	0.65	0.915	0.45	0.318	0.375	0.055
0.476	0.062	0.65	0.915	0.45	0.318	0.375	0.055
0.476	0.062	0.65	0.915	0.45	0.318	0.375	0.055
0.476	0.062	0.65	0.915	0.45	0.318	0.375	0.055
0.476	0.062	0.65	0.915	0.45	0.318	0.375	0.055
0.476	0.062	0.65	0.915	0.45	0.318	0.375	0.055
0.467	0.045	0.807	0.468	0.417	0.297	0.313	0.1
0.467	0.045	0.807	0.468	0.417	0.297	0.313	0.1
0.467	0.045	0.807	0.468	0.417	0.297	0.313	0.1
0.467	0.045	0.807	0.468	0.417	0.297	0.313	0.1
0.467	0.045	0.807	0.468	0.417	0.297	0.313	0.1
0.467	0.045	0.807	0.468	0.417	0.297	0.313	0.1
0.467	0.045	0.807	0.468	0.417	0.297	0.313	0.1
0.467	0.045	0.807	0.468	0.417	0.297	0.313	0.1
0.467	0.045	0.807	0.468	0.417	0.297	0.313	0.1
0.547	0.043	0.805	0.077	0.482	0.222	0.172	0.054
0.486	0.054	0.814	0.087	0.638	0.135	0.257	0.045
0.486	0.054	0.814	0.087	0.638	0.135	0.257	0.045
0.486	0.054	0.814	0.087	0.638	0.135	0.257	0.045
0.486	0.054	0.814	0.087	0.638	0.135	0.257	0.045
0.486	0.054	0.814	0.087	0.638	0.135	0.257	0.045
0.441	0.072	0.795	0.234	0.607	0.116	0.374	0.008
0.461	0.069	0.827	0.484	0.478	0.152	0.347	0.026
0.469	0.058	0.8	0.366	0.48	0.206	0.373	0.039
0.469	0.058	0.8	0.366	0.48	0.206	0.373	0.039
0.469	0.058	0.8	0.366	0.48	0.206	0.373	0.039
0.469	0.058	0.8	0.366	0.48	0.206	0.373	0.039
0.469	0.058	0.8	0.366	0.48	0.206	0.373	0.039
0.469	0.058	0.8	0.366	0.48	0.206	0.373	0.039
0.469	0.058	0.8	0.366	0.48	0.206	0.373	0.039
0.469	0.058	0.8	0.366	0.48	0.206	0.373	0.039
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.546	0.059	0.812	0.581	0.378	0.23	0.099	0.073
0.521	0.049	0.79	0.367	0.394	0.236	0.277	0.066
0.521	0.049	0.79	0.367	0.394	0.236	0.277	0.066
0.521	0.049	0.79	0.367	0.394	0.236	0.277	0.066
0.437	0.07	0.751	0.487	0.723	0.085	0.373	0.009
0.437	0.07	0.751	0.487	0.723	0.085	0.373	0.009
0.437	0.07	0.751	0.487	0.723	0.085	0.373	0.009
0.437	0.07	0.751	0.487	0.723	0.085	0.373	0.009
0.437	0.07	0.751	0.487	0.723	0.085	0.373	0.009
0.437	0.07	0.751	0.487	0.723	0.085	0.373	0.009
0.499	0.057	0.813	0.415	0.54	0.189	0.218	0.054
0.499	0.057	0.813	0.415	0.54	0.189	0.218	0.054
0.499	0.057	0.813	0.415	0.54	0.189	0.218	0.054
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.523	0.069	0.778	0.996	0.341	0.233	0.119	0.064
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.44	0.071	0.831	0.887	0.44	0.209	0.242	0.014
0.545	0.061	0.817	0.318	0.283	0.278	0.191	0.03
0.545	0.061	0.817	0.318	0.283	0.278	0.191	0.03
0.515	0.064	0.811	0.042	0.412	0.165	0.308	0.024
0.515	0.064	0.811	0.042	0.412	0.165	0.308	0.024
0.515	0.064	0.811	0.042	0.412	0.165	0.308	0.024
0.515	0.064	0.811	0.042	0.412	0.165	0.308	0.024
0.515	0.064	0.811	0.042	0.412	0.165	0.308	0.024
0.515	0.064	0.811	0.042	0.412	0.165	0.308	0.024
0.515	0.064	0.811	0.042	0.412	0.165	0.308	0.024
0.515	0.064	0.811	0.042	0.412	0.165	0.308	0.024
0.515	0.064	0.811	0.042	0.412	0.165	0.308	0.024
0.517	0.063	0.783	0.629	0.456	0.178	0.214	0.046
