b12	b3	r12	rh	bs1	bs2	bl1	bl2
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.538	0.03	0.826	0.889	0.958	0.081	0.611	0.007
0.55	0.029	0.842	0.89	0.986	0.134	0.508	0.006
0.55	0.029	0.842	0.89	0.986	0.134	0.508	0.006
0.55	0.029	0.842	0.89	0.986	0.134	0.508	0.006
0.55	0.029	0.842	0.89	0.986	0.134	0.508	0.006
0.55	0.029	0.842	0.89	0.986	0.134	0.508	0.006
0.55	0.029	0.842	0.89	0.986	0.134	0.508	0.006
0.55	0.029	0.842	0.89	0.986	0.134	0.508	0.006
0.538	0.024	0.831	0.705	0.959	0.154	0.636	0.011
0.538	0.024	0.831	0.705	0.959	0.154	0.636	0.011
0.538	0.024	0.831	0.705	0.959	0.154	0.636	0.011
0.538	0.024	0.831	0.705	0.959	0.154	0.636	0.011
0.538	0.024	0.831	0.705	0.959	0.154	0.636	0.011
0.538	0.024	0.831	0.705	0.959	0.154	0.636	0.011
0.538	0.024	0.831	0.705	0.959	0.154	0.636	0.011
0.538	0.024	0.831	0.705	0.959	0.154	0.636	0.011
0.538	0.024	0.831	0.705	0.959	0.154	0.636	0.011
0.538	0.024	0.831	0.705	0.959	0.154	0.636	0.011
0.538	0.024	0.831	0.705	0.959	0.154	0.636	0.011
0.538	0.024	0.831	0.705	0.959	0.154	0.636	0.011
0.538	0.024	0.831	0.705	0.959	0.154	0.636	0.011
0.538	0.024	0.831	0.705	0.959	0.154	0.636	0.011
0.517	0.025	0.841	0.924	0.999	0.114	0.618	0.007
0.517	0.025	0.841	0.924	0.999	0.114	0.618	0.007
0.517	0.025	0.841	0.924	0.999	0.114	0.618	0.007
0.517	0.025	0.841	0.924	0.999	0.114	0.618	0.007
0.517	0.025	0.841	0.924	0.999	0.114	0.618	0.007
0.517	0.025	0.841	0.924	0.999	0.114	0.618	0.007
0.517	0.025	0.841	0.924	0.999	0.114	0.618	0.007
0.517	0.025	0.841	0.924	0.999	0.114	0.618	0.007
0.517	0.025	0.841	0.924	0.999	0.114	0.618	0.007
0.517	0.025	0.841	0.924	0.999	0.114	0.618	0.007
0.517	0.025	0.841	0.924	0.999	0.114	0.618	0.007
0.528	0.018	0.849	0.908	0.997	0.087	0.622	0.003
0.528	0.018	0.849	0.908	0.997	0.087	0.622	0.003
0.528	0.018	0.849	0.908	0.997	0.087	0.622	0.003
0.528	0.018	0.849	0.908	0.997	0.087	0.622	0.003
0.528	0.018	0.849	0.908	0.997	0.087	0.622	0.003
0.528	0.018	0.849	0.908	0.997	0.087	0.622	0.003
0.528	0.018	0.849	0.908	0.997	0.087	0.622	0.003
0.528	0.018	0.849	0.908	0.997	0.087	0.622	0.003
0.528	0.018	0.849	0.908	0.997	0.087	0.622	0.003
0.528	0.018	0.849	0.908	0.997	0.087	0.622	0.003
0.528	0.018	0.849	0.908	0.997	0.087	0.622	0.003
0.542	0.015	0.843	0.817	0.976	0.132	0.617	0.007
0.542	0.015	0.843	0.817	0.976	0.132	0.617	0.007
0.546	0.019	0.843	0.701	0.938	0.133	0.663	0.002
0.546	0.019	0.843	0.701	0.938	0.133	0.663	0.002
0.546	0.019	0.843	0.701	0.938	0.133	0.663	0.002
0.546	0.019	0.843	0.701	0.938	0.133	0.663	0.002
0.546	0.019	0.843	0.701	0.938	0.133	0.663	0.002
0.546	0.019	0.843	0.701	0.938	0.133	0.663	0.002
0.546	0.019	0.843	0.701	0.938	0.133	0.663	0.002
0.546	0.019	0.843	0.701	0.938	0.133	0.663	0.002
0.546	0.019	0.843	0.701	0.938	0.133	0.663	0.002
0.546	0.019	0.843	0.701	0.938	0.133	0.663	0.002
0.546	0.019	0.843	0.701	0.938	0.133	0.663	0.002
0.541	0.03	0.844	0.622	0.96	0.086	0.692	0.005
0.541	0.03	0.844	0.622	0.96	0.086	0.692	0.005
0.541	0.03	0.844	0.622	0.96	0.086	0.692	0.005
0.541	0.03	0.844	0.622	0.96	0.086	0.692	0.005
0.541	0.03	0.844	0.622	0.96	0.086	0.692	0.005
0.541	0.03	0.844	0.622	0.96	0.086	0.692	0.005
0.541	0.03	0.844	0.622	0.96	0.086	0.692	0.005
0.541	0.03	0.844	0.622	0.96	0.086	0.692	0.005
0.541	0.03	0.844	0.622	0.96	0.086	0.692	0.005
0.548	0.022	0.807	0.924	0.984	0.134	0.595	0.008
0.548	0.022	0.807	0.924	0.984	0.134	0.595	0.008
0.537	0.017	0.848	0.877	0.926	0.126	0.649	0.009
0.537	0.017	0.848	0.877	0.926	0.126	0.649	0.009
0.537	0.017	0.848	0.877	0.926	0.126	0.649	0.009
0.537	0.017	0.848	0.877	0.926	0.126	0.649	0.009
0.537	0.017	0.848	0.877	0.926	0.126	0.649	0.009
0.537	0.017	0.848	0.877	0.926	0.126	0.649	0.009
0.537	0.017	0.848	0.877	0.926	0.126	0.649	0.009
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.031	0.819	0.928	0.954	0.077	0.672	0.004
0.54	0.033	0.838	0.912	0.984	0.073	0.643	0.003
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.543	0.03	0.822	0.938	0.97	0.104	0.579	0.005
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.545	0.018	0.835	0.793	0.923	0.133	0.649	0.008
0.54	0.017	0.799	0.887	0.883	0.134	0.763	0.009
0.54	0.017	0.799	0.887	0.883	0.134	0.763	0.009
0.54	0.017	0.799	0.887	0.883	0.134	0.763	0.009
0.54	0.017	0.799	0.887	0.883	0.134	0.763	0.009
0.54	0.017	0.799	0.887	0.883	0.134	0.763	0.009
0.54	0.017	0.799	0.887	0.883	0.134	0.763	0.009
0.538	0.032	0.833	0.759	0.918	0.117	0.65	0.003
0.538	0.032	0.833	0.759	0.918	0.117	0.65	0.003
0.538	0.032	0.833	0.759	0.918	0.117	0.65	0.003
0.538	0.032	0.833	0.759	0.918	0.117	0.65	0.003
0.537	0.028	0.821	0.773	0.967	0.083	0.622	0.009
0.537	0.028	0.821	0.773	0.967	0.083	0.622	0.009
0.537	0.028	0.821	0.773	0.967	0.083	0.622	0.009
0.537	0.028	0.821	0.773	0.967	0.083	0.622	0.009
0.537	0.028	0.821	0.773	0.967	0.083	0.622	0.009
0.537	0.028	0.821	0.773	0.967	0.083	0.622	0.009
0.537	0.028	0.821	0.773	0.967	0.083	0.622	0.009
0.537	0.028	0.821	0.773	0.967	0.083	0.622	0.009
0.537	0.028	0.821	0.773	0.967	0.083	0.622	0.009
0.537	0.028	0.821	0.773	0.967	0.083	0.622	0.009
0.537	0.028	0.821	0.773	0.967	0.083	0.622	0.009
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.548	0.028	0.838	0.65	0.951	0.086	0.642	0.003
0.545	0.034	0.839	0.956	0.993	0.06	0.482	0.004
0.545	0.034	0.839	0.956	0.993	0.06	0.482	0.004
0.545	0.034	0.839	0.956	0.993	0.06	0.482	0.004
0.545	0.034	0.839	0.956	0.993	0.06	0.482	0.004
0.545	0.034	0.839	0.956	0.993	0.06	0.482	0.004
0.545	0.034	0.839	0.956	0.993	0.06	0.482	0.004
0.545	0.034	0.839	0.956	0.993	0.06	0.482	0.004
0.545	0.034	0.839	0.956	0.993	0.06	0.482	0.004
0.545	0.034	0.839	0.956	0.993	0.06	0.482	0.004
