b12	b3	r12	rh	bs1	bs2	bl1	bl2
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.49	0.064	0.774	0.867	0.292	0.227	0.163	0.046
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.54	0.072	0.794	0.898	0.165	0.481	0.009	0.364
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.539	0.074	0.754	0.577	0.307	0.202	0.036	0.294
0.543	0.068	0.785	0.709	0.223	0.294	0.011	0.323
0.543	0.068	0.785	0.709	0.223	0.294	0.011	0.323
0.543	0.068	0.785	0.709	0.223	0.294	0.011	0.323
0.543	0.068	0.785	0.709	0.223	0.294	0.011	0.323
0.543	0.068	0.785	0.709	0.223	0.294	0.011	0.323
0.543	0.068	0.785	0.709	0.223	0.294	0.011	0.323
0.543	0.068	0.785	0.709	0.223	0.294	0.011	0.323
0.543	0.068	0.785	0.709	0.223	0.294	0.011	0.323
0.543	0.068	0.785	0.709	0.223	0.294	0.011	0.323
0.543	0.068	0.785	0.709	0.223	0.294	0.011	0.323
0.51	0.073	0.797	0.947	0.228	0.228	0.109	0.112
0.51	0.073	0.797	0.947	0.228	0.228	0.109	0.112
0.51	0.073	0.797	0.947	0.228	0.228	0.109	0.112
0.51	0.073	0.797	0.947	0.228	0.228	0.109	0.112
0.51	0.073	0.797	0.947	0.228	0.228	0.109	0.112
0.51	0.073	0.797	0.947	0.228	0.228	0.109	0.112
0.51	0.073	0.797	0.947	0.228	0.228	0.109	0.112
0.51	0.073	0.797	0.947	0.228	0.228	0.109	0.112
0.51	0.073	0.797	0.947	0.228	0.228	0.109	0.112
0.51	0.073	0.797	0.947	0.228	0.228	0.109	0.112
0.51	0.073	0.797	0.947	0.228	0.228	0.109	0.112
0.51	0.073	0.797	0.947	0.228	0.228	0.109	0.112
0.504	0.075	0.772	0.627	0.25	0.205	0.161	0.012
0.504	0.075	0.772	0.627	0.25	0.205	0.161	0.012
0.504	0.075	0.772	0.627	0.25	0.205	0.161	0.012
0.504	0.075	0.772	0.627	0.25	0.205	0.161	0.012
0.504	0.075	0.772	0.627	0.25	0.205	0.161	0.012
0.504	0.075	0.772	0.627	0.25	0.205	0.161	0.012
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.413	0.065	0.753	0.84	0.423	0.171	0.294	0.022
0.527	0.058	0.813	0.599	0.204	0.371	0.116	0.037
0.527	0.058	0.813	0.599	0.204	0.371	0.116	0.037
0.527	0.058	0.813	0.599	0.204	0.371	0.116	0.037
0.527	0.058	0.813	0.599	0.204	0.371	0.116	0.037
0.527	0.058	0.813	0.599	0.204	0.371	0.116	0.037
0.527	0.058	0.813	0.599	0.204	0.371	0.116	0.037
0.527	0.058	0.813	0.599	0.204	0.371	0.116	0.037
0.527	0.058	0.813	0.599	0.204	0.371	0.116	0.037
0.527	0.058	0.813	0.599	0.204	0.371	0.116	0.037
0.527	0.058	0.813	0.599	0.204	0.371	0.116	0.037
0.527	0.058	0.813	0.599	0.204	0.371	0.116	0.037
0.527	0.058	0.813	0.599	0.204	0.371	0.116	0.037
0.527	0.058	0.813	0.599	0.204	0.371	0.116	0.037
0.493	0.05	0.837	0.287	0.339	0.284	0.161	0.009
0.493	0.05	0.837	0.287	0.339	0.284	0.161	0.009
0.493	0.05	0.837	0.287	0.339	0.284	0.161	0.009
0.493	0.05	0.837	0.287	0.339	0.284	0.161	0.009
0.493	0.05	0.837	0.287	0.339	0.284	0.161	0.009
0.493	0.05	0.837	0.287	0.339	0.284	0.161	0.009
0.493	0.05	0.837	0.287	0.339	0.284	0.161	0.009
0.493	0.05	0.837	0.287	0.339	0.284	0.161	0.009
0.493	0.05	0.837	0.287	0.339	0.284	0.161	0.009
0.493	0.05	0.837	0.287	0.339	0.284	0.161	0.009
0.493	0.05	0.837	0.287	0.339	0.284	0.161	0.009
0.444	0.054	0.813	0.407	0.519	0.205	0.191	0.053
0.444	0.054	0.813	0.407	0.519	0.205	0.191	0.053
0.444	0.054	0.813	0.407	0.519	0.205	0.191	0.053
0.444	0.054	0.813	0.407	0.519	0.205	0.191	0.053
0.444	0.054	0.813	0.407	0.519	0.205	0.191	0.053
0.444	0.054	0.813	0.407	0.519	0.205	0.191	0.053
0.444	0.054	0.813	0.407	0.519	0.205	0.191	0.053
0.444	0.054	0.813	0.407	0.519	0.205	0.191	0.053
0.444	0.054	0.813	0.407	0.519	0.205	0.191	0.053
0.444	0.054	0.813	0.407	0.519	0.205	0.191	0.053
0.444	0.054	0.813	0.407	0.519	0.205	0.191	0.053
0.444	0.054	0.813	0.407	0.519	0.205	0.191	0.053
0.444	0.054	0.813	0.407	0.519	0.205	0.191	0.053
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.454	0.061	0.79	0.458	0.369	0.226	0.247	0.052
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.467	0.059	0.849	0.95	0.315	0.241	0.145	0.053
0.49	0.065	0.789	0.693	0.317	0.201	0.133	0.002
0.49	0.065	0.789	0.693	0.317	0.201	0.133	0.002
0.49	0.065	0.789	0.693	0.317	0.201	0.133	0.002
0.49	0.065	0.789	0.693	0.317	0.201	0.133	0.002
0.49	0.065	0.789	0.693	0.317	0.201	0.133	0.002
0.49	0.065	0.789	0.693	0.317	0.201	0.133	0.002
0.49	0.065	0.789	0.693	0.317	0.201	0.133	0.002
0.49	0.065	0.789	0.693	0.317	0.201	0.133	0.002
0.499	0.065	0.755	0.754	0.325	0.232	0.115	0.025
0.499	0.065	0.755	0.754	0.325	0.232	0.115	0.025
0.499	0.065	0.755	0.754	0.325	0.232	0.115	0.025
0.499	0.065	0.755	0.754	0.325	0.232	0.115	0.025
0.499	0.065	0.755	0.754	0.325	0.232	0.115	0.025
0.499	0.065	0.755	0.754	0.325	0.232	0.115	0.025
0.499	0.065	0.755	0.754	0.325	0.232	0.115	0.025
0.499	0.065	0.755	0.754	0.325	0.232	0.115	0.025
0.499	0.065	0.755	0.754	0.325	0.232	0.115	0.025
0.499	0.065	0.755	0.754	0.325	0.232	0.115	0.025
0.499	0.065	0.755	0.754	0.325	0.232	0.115	0.025
0.499	0.065	0.755	0.754	0.325	0.232	0.115	0.025
0.499	0.065	0.755	0.754	0.325	0.232	0.115	0.025
0.499	0.065	0.755	0.754	0.325	0.232	0.115	0.025
0.549	0.053	0.824	0.703	0.137	0.551	0.082	0.1
0.549	0.053	0.824	0.703	0.137	0.551	0.082	0.1
0.549	0.053	0.824	0.703	0.137	0.551	0.082	0.1
0.549	0.053	0.824	0.703	0.137	0.551	0.082	0.1
0.549	0.053	0.824	0.703	0.137	0.551	0.082	0.1
0.549	0.053	0.824	0.703	0.137	0.551	0.082	0.1
0.549	0.053	0.824	0.703	0.137	0.551	0.082	0.1
0.549	0.053	0.824	0.703	0.137	0.551	0.082	0.1
0.549	0.053	0.824	0.703	0.137	0.551	0.082	0.1
0.549	0.053	0.824	0.703	0.137	0.551	0.082	0.1
0.549	0.053	0.824	0.703	0.137	0.551	0.082	0.1
0.549	0.053	0.824	0.703	0.137	0.551	0.082	0.1
0.549	0.053	0.824	0.703	0.137	0.551	0.082	0.1
0.473	0.052	0.725	0.52	0.468	0.228	0.212	0.043
0.549	0.056	0.74	0.676	0.263	0.284	0.062	0.15
0.549	0.056	0.74	0.676	0.263	0.284	0.062	0.15
0.549	0.056	0.74	0.676	0.263	0.284	0.062	0.15
0.549	0.056	0.74	0.676	0.263	0.284	0.062	0.15
0.549	0.056	0.74	0.676	0.263	0.284	0.062	0.15
0.549	0.056	0.74	0.676	0.263	0.284	0.062	0.15
0.549	0.056	0.74	0.676	0.263	0.284	0.062	0.15
0.549	0.056	0.74	0.676	0.263	0.284	0.062	0.15
0.549	0.056	0.74	0.676	0.263	0.284	0.062	0.15
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
0.518	0.06	0.843	0.387	0.261	0.296	0.135	0.067
